Reference,Item number,Type,Word,Books Count,Books Total Count,Books Frequency per 1000 words,COCA Count,COCA Total Count,COCA Frequency per 1000 words,Movies Count,Movies Total Count,Movies Frequency per 1000 words,CHILDES Count,CHILDES Total Count,CHILDES Frequency per 1000 words,Average Frequency per 1000 Words
Kieffer & Lesaux (2008),88,Input,density,0,199877,0.0,16,5536628,0.0028898455883256,1,66112,0.0151258470474346,0,3826525,0.0,0.0045039231589400494
Kieffer & Lesaux (2008),88,Target,dense,0,199877,0.0,48,5536628,0.0086695367649768,0,66112,0.0,4,3826525,0.001045334866,0.0024287179077441996
Kieffer & Lesaux (2008),89,Input,discussion,1,199877,0.0050030768922887,131,5536628,0.0236606107544158,2,66112,0.0302516940948693,13,3826525,0.003397338316,0.015578180014393449
Kieffer & Lesaux (2008),89,Target,discuss,0,199877,0.0,197,5536628,0.0355812238062589,1,66112,0.0151258470474346,12,3826525,0.003136004599,0.013460768863173374
Kieffer & Lesaux (2008),90,Input,famous,5,199877,0.0250153844614437,474,5536628,0.0856116755541459,4,66112,0.0605033881897386,16,3826525,0.004181339466,0.043827946917832046
Kieffer & Lesaux (2008),90,Target,fame,2,199877,0.0100061537845775,88,5536628,0.0158941507357908,0,66112,0.0,6,3826525,0.0015680023,0.006867076705092075
Kieffer & Lesaux (2008),91,Input,fifth,2,199877,0.0100061537845775,255,5536628,0.0460569140639392,1,66112,0.0151258470474346,60,3826525,0.015680023,0.021717234473987823
Kieffer & Lesaux (2008),91,Target,five,79,199877,0.3952430744908118,1920,5536628,0.3467814705990721,39,66112,0.5899080348499516,1965,3826525,0.5135207532,0.4613633332849588
Kieffer & Lesaux (2008),92,Input,strength,1,199877,0.0050030768922887,439,5536628,0.0792901383296837,11,66112,0.1663843175217812,11,3826525,0.002874670883,0.06338805090668839
Kieffer & Lesaux (2008),92,Target,strong,42,199877,0.2101292294761278,922,5536628,0.1665273520272628,12,66112,0.1815101645692158,259,3826525,0.06768543261,0.1564630446706516
Kieffer & Lesaux (2008),93,Input,decision,1,199877,0.0050030768922887,323,5536628,0.058338757814323,3,66112,0.0453775411423039,20,3826525,0.005226674332,0.0284865125452289
Kieffer & Lesaux (2008),93,Target,decide,8,199877,0.04002461513831,391,5536628,0.0706206015647069,2,66112,0.0302516940948693,130,3826525,0.03397338316,0.04371757348947155
Kieffer & Lesaux (2008),94,Input,popularity,0,199877,0.0,31,5536628,0.0055990758273808,1,66112,0.0151258470474346,0,3826525,0.0,0.00518123071870385
Kieffer & Lesaux (2008),94,Target,popular,2,199877,0.0100061537845775,304,5536628,0.0549070661781864,0,66112,0.0,9,3826525,0.00235200345,0.016816305853190976
Kieffer & Lesaux (2008),95,Input,runner,0,199877,0.0,139,5536628,0.0251055335485786,0,66112,0.0,10,3826525,0.002613337166,0.006929717678644649
Kieffer & Lesaux (2008),95,Target,run,76,199877,0.3802338438139456,2132,5536628,0.3850719246443864,22,66112,0.3327686350435624,855,3826525,0.2234403277,0.33037868280047356
Kieffer & Lesaux (2008),96,Input,availability,0,199877,0.0,22,5536628,0.0039735376839477,0,66112,0.0,1,3826525,0.0002613337166,0.0010587178501369249
Kieffer & Lesaux (2008),96,Target,available,0,199877,0.0,474,5536628,0.0856116755541459,6,66112,0.0907550822846079,15,3826525,0.003920005749,0.045071690896938445
Kieffer & Lesaux (2008),97,Input,glorious,2,199877,0.0100061537845775,68,5536628,0.0122818437503838,1,66112,0.0151258470474346,4,3826525,0.001045334866,0.009614794862098975
Kieffer & Lesaux (2008),97,Target,glory,9,199877,0.0450276920305988,107,5536628,0.0193258423719274,2,66112,0.0302516940948693,12,3826525,0.003136004599,0.024435308274098875
Kieffer & Lesaux (2008),98,Input,originality,0,199877,0.0,6,5536628,0.0010836920956221,0,66112,0.0,0,3826525,0.0,0.000270923023905525
Kieffer & Lesaux (2008),98,Target,original,1,199877,0.0050030768922887,219,5536628,0.0395547614902066,2,66112,0.0302516940948693,18,3826525,0.004704006899,0.01987838484409115
Kieffer & Lesaux (2008),99,Input,courageous,1,199877,0.0050030768922887,38,5536628,0.0068633832722733,0,66112,0.0,0,3826525,0.0,0.0029666150411405
Kieffer & Lesaux (2008),99,Target,courage,1,199877,0.0050030768922887,202,5536628,0.0364843005526107,10,66112,0.1512584704743465,2,3826525,0.0005226674332,0.048317128838111484
Kieffer & Lesaux (2008),100,Input,admission,0,199877,0.0,23,5536628,0.004154153033218,0,66112,0.0,3,3826525,0.0007840011499,0.0012345385457795
Kieffer & Lesaux (2008),100,Target,admit,0,199877,0.0,271,5536628,0.0489467596522648,3,66112,0.0453775411423039,15,3826525,0.003920005749,0.024561076635892173
Kieffer & Lesaux (2008),101,Input,baker,16,199877,0.0800492302766201,153,5536628,0.0276341484383635,0,66112,0.0,27,3826525,0.007056010349,0.0286848472659959
Kieffer & Lesaux (2008),101,Target,bake,6,199877,0.0300184613537325,266,5536628,0.0480436829059131,0,66112,0.0,86,3826525,0.02247469963,0.0251342109724114
Kieffer & Lesaux (2008),102,Input,division,0,199877,0.0,128,5536628,0.0231187647066048,0,66112,0.0,2,3826525,0.0005226674332,0.0059103580349512
Kieffer & Lesaux (2008),102,Target,divide,0,199877,0.0,86,5536628,0.0155329200372501,0,66112,0.0,4,3826525,0.001045334866,0.004144563725812525
Kieffer & Lesaux (2008),103,Input,fourth,6,199877,0.0300184613537325,320,5536628,0.057796911766512,1,66112,0.0151258470474346,64,3826525,0.01672535786,0.029916644506919773
Kieffer & Lesaux (2008),103,Target,four,97,199877,0.4852984585520095,2329,5536628,0.4206531484506454,18,66112,0.2722652468538238,1855,3826525,0.4847740443,0.4157477245391197
Kieffer & Lesaux (2008),104,Input,continuous,0,199877,0.0,31,5536628,0.0055990758273808,0,66112,0.0,2,3826525,0.0005226674332,0.0015304358151452002
Kieffer & Lesaux (2008),104,Target,continue,0,199877,0.0,391,5536628,0.0706206015647069,4,66112,0.0605033881897386,21,3826525,0.005488008049,0.03415299945086137
Kieffer & Lesaux (2008),105,Input,swimmer,0,199877,0.0,69,5536628,0.0124624590996541,0,66112,0.0,14,3826525,0.003658672033,0.004030282783163525
Kieffer & Lesaux (2008),105,Target,swim,27,199877,0.1350830760917964,381,5536628,0.0688144480720033,2,66112,0.0302516940948693,351,3826525,0.09172813453,0.08146933819716726
Kieffer & Lesaux (2008),106,Input,furious,4,199877,0.020012307569155,100,5536628,0.018061534927035,0,66112,0.0,4,3826525,0.001045334866,0.009779794340547501
Kieffer & Lesaux (2008),106,Target,fury,0,199877,0.0,79,5536628,0.0142686125923576,0,66112,0.0,7,3826525,0.001829336016,0.0040244871520894
Kieffer & Lesaux (2008),107,Input,teacher,31,199877,0.1550953836609515,1116,5536628,0.2015667297857107,5,66112,0.0756292352371732,418,3826525,0.1092374935,0.13538221054595884
Kieffer & Lesaux (2008),107,Target,teach,16,199877,0.0800492302766201,629,5536628,0.1136070546910502,8,66112,0.1210067763794772,162,3826525,0.04233606209,0.08924978085928688
Kieffer & Lesaux (2008),108,Input,activity,1,199877,0.0050030768922887,373,5536628,0.0673695252778406,1,66112,0.0151258470474346,13,3826525,0.003397338316,0.022723946883390973
Kieffer & Lesaux (2008),108,Target,active,1,199877,0.0050030768922887,252,5536628,0.0455150680161282,1,66112,0.0151258470474346,5,3826525,0.001306668583,0.016737665134712875
Kieffer & Lesaux (2008),109,Input,possession,0,199877,0.0,53,5536628,0.0095726135113285,3,66112,0.0453775411423039,0,3826525,0.0,0.0137375386634081
Kieffer & Lesaux (2008),109,Target,possess,1,199877,0.0050030768922887,40,5536628,0.007224613970814,1,66112,0.0151258470474346,0,3826525,0.0,0.006838384477634325
Kruk & Bergman (2013),110,Input,needed,29,199877,0.145089229876374,1094,5536628,0.197593192101763,13,66112,0.1966360116166505,90,3826525,0.0235200345,0.14070961702369686
Kruk & Bergman (2013),110,Target,need,137,199877,0.6854215342435599,4326,5536628,0.7813420009435346,44,66112,0.6655372700871248,4434,3826525,1.1587537,0.8227636263185548
Kruk & Bergman (2013),111,Input,owner,2,199877,0.0100061537845775,258,5536628,0.0465987601117503,0,66112,0.0,24,3826525,0.006272009199,0.01571923077383195
Kruk & Bergman (2013),111,Target,own,97,199877,0.4852984585520095,3721,5536628,0.6720697146349728,38,66112,0.574782187802517,557,3826525,0.1455628802,0.4694283102973748
Kruk & Bergman (2013),112,Input,decision,1,199877,0.0050030768922887,323,5536628,0.058338757814323,3,66112,0.0453775411423039,20,3826525,0.005226674332,0.0284865125452289
Kruk & Bergman (2013),112,Target,decide,8,199877,0.04002461513831,391,5536628,0.0706206015647069,2,66112,0.0302516940948693,130,3826525,0.03397338316,0.04371757348947155
Kruk & Bergman (2013),113,Input,flowers,27,199877,0.1350830760917964,497,5536628,0.089765828587364,3,66112,0.0453775411423039,642,3826525,0.1677762461,0.10950067298036609
Kruk & Bergman (2013),113,Target,flower,14,199877,0.0700430764920426,287,5536628,0.0518366052405904,1,66112,0.0151258470474346,518,3826525,0.1353708652,0.06809409849501691
Kruk & Bergman (2013),114,Input,cutting,3,199877,0.0150092306768662,198,5536628,0.0357618391555293,2,66112,0.0302516940948693,162,3826525,0.04233606209,0.0308397065043162
Kruk & Bergman (2013),114,Target,cut,23,199877,0.1150707685226414,1448,5536628,0.2615310257434669,14,66112,0.2117618586640851,1184,3826525,0.3094191205,0.22444569335754835
Kruk & Bergman (2013),115,Input,running,62,199877,0.310190767321903,1210,5536628,0.2185445726171236,15,66112,0.2268877057115198,442,3826525,0.1155095027,0.2177831370876366
Kruk & Bergman (2013),115,Target,run,76,199877,0.3802338438139456,2132,5536628,0.3850719246443864,22,66112,0.3327686350435624,855,3826525,0.2234403277,0.33037868280047356
Kruk & Bergman (2013),116,Input,walked,73,199877,0.3652246131370792,1481,5536628,0.2674913322693885,3,66112,0.0453775411423039,167,3826525,0.04364273068,0.1804340543071929
Kruk & Bergman (2013),116,Target,walk,61,199877,0.3051876904296142,1315,5536628,0.2375091842905104,14,66112,0.2117618586640851,1020,3826525,0.266560391,0.25525478109605243
Kruk & Bergman (2013),117,Input,friends,160,199877,0.8004923027662012,2664,5536628,0.4811592904562127,18,66112,0.2722652468538238,629,3826525,0.1643789078,0.42957393696905943
Kruk & Bergman (2013),117,Target,friend,109,199877,0.5453353812594746,2595,5536628,0.4686968313565585,23,66112,0.347894482090997,863,3826525,0.2255309974,0.3968644230267575
Kruk & Bergman (2013),118,Input,wanted,96,199877,0.4802953816597207,2483,5536628,0.4484679122382793,35,66112,0.5294046466602129,940,3826525,0.2456536936,0.4259554085395532
Kruk & Bergman (2013),118,Target,want,158,199877,0.7904861489816236,6012,5536628,1.085859479813345,133,66112,2.0117376573088093,14301,3826525,3.737333481,1.9063541917759443
Kruk & Bergman (2013),119,Input,glasses,4,199877,0.020012307569155,335,5536628,0.0605061420055672,1,66112,0.0151258470474346,356,3826525,0.09303480312,0.0471697749355392
Kruk & Bergman (2013),119,Target,glass,11,199877,0.0550338458151763,622,5536628,0.1123427472461577,5,66112,0.0756292352371732,358,3826525,0.09355747055,0.0841408247121268
Kruk & Bergman (2013),120,Input,popularity,0,199877,0.0,31,5536628,0.0055990758273808,1,66112,0.0151258470474346,0,3826525,0.0,0.00518123071870385
Kruk & Bergman (2013),120,Target,popular,2,199877,0.0100061537845775,304,5536628,0.0549070661781864,0,66112,0.0,9,3826525,0.00235200345,0.016816305853190976
Kruk & Bergman (2013),121,Input,dirty,28,199877,0.1400861529840852,251,5536628,0.0453344526668578,1,66112,0.0151258470474346,910,3826525,0.2378136821,0.1095900336995944
Kruk & Bergman (2013),121,Target,dirt,37,199877,0.185113845014684,412,5536628,0.0744135238993842,3,66112,0.0453775411423039,265,3826525,0.06925343491,0.09353958624159303
Kruk & Bergman (2013),122,Input,reader,1,199877,0.0050030768922887,122,5536628,0.0220350726109827,0,66112,0.0,15,3826525,0.003920005749,0.00773953881306785
Kruk & Bergman (2013),122,Target,read,53,199877,0.2651630752913042,2046,5536628,0.3695390046071363,27,66112,0.4083978702807357,3326,3826525,0.8691959415,0.47807397291979403
Kruk & Bergman (2013),123,Input,babies,106,199877,0.5303261505826083,822,5536628,0.1484658171002277,4,66112,0.0605033881897386,584,3826525,0.1526188905,0.22297856159314364
Kruk & Bergman (2013),123,Target,baby,419,199877,2.096289217868989,3258,5536628,0.5884448079228006,27,66112,0.4083978702807357,5735,3826525,1.498748865,1.1479701902681314
Kruk & Bergman (2013),124,Input,books,91,199877,0.4552799971982769,1135,5536628,0.2049984214218473,9,66112,0.1361326234269119,1051,3826525,0.2746617362,0.26776819456175904
Kruk & Bergman (2013),124,Target,book,88,199877,0.4402707665214107,1736,5536628,0.3135482463333278,11,66112,0.1663843175217812,4762,3826525,1.244471159,0.5411686223441299
Kruk & Bergman (2013),125,Input,acceptance,0,199877,0.0,40,5536628,0.007224613970814,0,66112,0.0,0,3826525,0.0,0.0018061534927035
Kruk & Bergman (2013),125,Target,accept,3,199877,0.0150092306768662,254,5536628,0.0458762987146689,14,66112,0.2117618586640851,5,3826525,0.001306668583,0.06848851415965504
Kruk & Bergman (2013),126,Input,growth,0,199877,0.0,192,5536628,0.0346781470599072,2,66112,0.0302516940948693,3,3826525,0.0007840011499,0.016428460576169125
Kruk & Bergman (2013),126,Target,grow,41,199877,0.205126152583839,775,5536628,0.1399768956845213,2,66112,0.0302516940948693,331,3826525,0.0865014602,0.11546405064080739
Kruk & Bergman (2013),127,Input,dryer,0,199877,0.0,63,5536628,0.011378767004032,0,66112,0.0,50,3826525,0.01306668583,0.006111363208508001
Kruk & Bergman (2013),127,Target,dry,19,199877,0.0950584609534864,781,5536628,0.1410605877801434,5,66112,0.0756292352371732,446,3826525,0.1165548376,0.10707578039270076
Kruk & Bergman (2013),128,Input,density,0,199877,0.0,16,5536628,0.0028898455883256,1,66112,0.0151258470474346,0,3826525,0.0,0.0045039231589400494
Kruk & Bergman (2013),128,Target,dense,0,199877,0.0,48,5536628,0.0086695367649768,0,66112,0.0,4,3826525,0.001045334866,0.0024287179077441996
Kruk & Bergman (2013),129,Input,agreement,0,199877,0.0,86,5536628,0.0155329200372501,3,66112,0.0453775411423039,3,3826525,0.0007840011499,0.0154236155823635
Kruk & Bergman (2013),129,Target,agree,3,199877,0.0150092306768662,283,5536628,0.051114143843509,2,66112,0.0302516940948693,33,3826525,0.008624012649,0.026249770316061127
Kruk & Bergman (2013),130,Input,believe,16,199877,0.0800492302766201,1750,5536628,0.3160768612231127,44,66112,0.6655372700871248,368,3826525,0.09617080772,0.2894585423267144
Kruk & Bergman (2013),130,Target,belief,1,199877,0.0050030768922887,65,5536628,0.0117399977025727,0,66112,0.0,1,3826525,0.0002613337166,0.00425110207786535
Kruk & Bergman (2013),131,Input,carried,22,199877,0.1100676916303526,475,5536628,0.0857922909034163,2,66112,0.0302516940948693,60,3826525,0.015680023,0.060447924907159556
Kruk & Bergman (2013),131,Target,carry,10,199877,0.0500307689228875,575,5536628,0.1038538258304513,7,66112,0.1058809293320425,371,3826525,0.09695480887,0.08918008323884533
Kruk & Bergman (2013),132,Input,strength,1,199877,0.0050030768922887,439,5536628,0.0792901383296837,11,66112,0.1663843175217812,11,3826525,0.002874670883,0.06338805090668839
Kruk & Bergman (2013),132,Target,strong,42,199877,0.2101292294761278,922,5536628,0.1665273520272628,12,66112,0.1815101645692158,259,3826525,0.06768543261,0.1564630446706516
Kruk & Bergman (2013),133,Input,fifth,2,199877,0.0100061537845775,255,5536628,0.0460569140639392,1,66112,0.0151258470474346,60,3826525,0.015680023,0.021717234473987823
Kruk & Bergman (2013),133,Target,five,79,199877,0.3952430744908118,1920,5536628,0.3467814705990721,39,66112,0.5899080348499516,1965,3826525,0.5135207532,0.4613633332849588
Kruk & Bergman (2013),134,Input,leaves,35,199877,0.1751076912301065,829,5536628,0.1497301245451202,2,66112,0.0302516940948693,255,3826525,0.06664009774,0.105432401902524
Kruk & Bergman (2013),134,Target,leaf,16,199877,0.0800492302766201,131,5536628,0.0236606107544158,1,66112,0.0151258470474346,135,3826525,0.03528005174,0.03852893495461762
Kruk & Bergman (2013),135,Input,discussion,1,199877,0.0050030768922887,131,5536628,0.0236606107544158,2,66112,0.0302516940948693,13,3826525,0.003397338316,0.015578180014393449
Kruk & Bergman (2013),135,Target,discuss,0,199877,0.0,197,5536628,0.0355812238062589,1,66112,0.0151258470474346,12,3826525,0.003136004599,0.013460768863173374
Kruk & Bergman (2013),136,Input,description,0,199877,0.0,78,5536628,0.0140879972430873,0,66112,0.0,2,3826525,0.0005226674332,0.003652666169071825
Kruk & Bergman (2013),136,Target,describe,0,199877,0.0,137,5536628,0.0247443028500379,1,66112,0.0151258470474346,21,3826525,0.005488008049,0.011339539486618125
Kruk & Bergman (2013),137,Input,enter,2,199877,0.0100061537845775,316,5536628,0.0570744503694306,1,66112,0.0151258470474346,13,3826525,0.003397338316,0.021400947379360675
Kruk & Bergman (2013),137,Target,entered,2,199877,0.0100061537845775,340,5536628,0.061409218751919,1,66112,0.0151258470474346,5,3826525,0.001306668583,0.021961972041732777
Kruk & Bergman (2013),138,Input,sing,69,199877,0.3452123055679242,380,5536628,0.068633832722733,1,66112,0.0151258470474346,1143,3826525,0.2987044381,0.18191910585952295
Kruk & Bergman (2013),138,Target,singer,1,199877,0.0050030768922887,73,5536628,0.0131849204967355,0,66112,0.0,17,3826525,0.004442673183,0.005657667643006049
Kruk & Bergman (2013),139,Input,try,77,199877,0.3852369207062343,2500,5536628,0.4515383731758752,36,66112,0.5445304937076477,2952,3826525,0.7714571315,0.5381907297724393
Kruk & Bergman (2013),139,Target,tried,73,199877,0.3652246131370792,1730,5536628,0.3124645542377057,13,66112,0.1966360116166505,217,3826525,0.05670941651,0.23275864887535885
Kruk & Bergman (2013),140,Input,tree,251,199877,1.2557722999644785,1411,5536628,0.254848257820464,9,66112,0.1361326234269119,1142,3826525,0.2984431044,0.4862990714029636
Kruk & Bergman (2013),140,Target,trees,88,199877,0.4402707665214107,868,5536628,0.1567741231666639,3,66112,0.0453775411423039,344,3826525,0.08989879852,0.18308030733759462
Kruk & Bergman (2013),141,Input,stop,127,199877,0.6353907653206722,2323,5536628,0.4195694563550233,49,66112,0.7411665053242982,1813,3826525,0.4737980282,0.5674811887999984
Kruk & Bergman (2013),141,Target,stopped,65,199877,0.3251999979987692,1316,5536628,0.2376897996397807,7,66112,0.1058809293320425,176,3826525,0.04599473413,0.1786913652751481
Kruk & Bergman (2013),142,Input,egg,44,199877,0.2201353832607053,326,5536628,0.0588806038621341,2,66112,0.0302516940948693,794,3826525,0.207498971,0.12919166305442717
Kruk & Bergman (2013),142,Target,eggs,55,199877,0.2751692290758816,545,5536628,0.0984353653523408,1,66112,0.0151258470474346,631,3826525,0.1649015752,0.13840800416891424
Kruk & Bergman (2013),143,Input,perform,2,199877,0.0100061537845775,159,5536628,0.0287178405339856,1,66112,0.0151258470474346,11,3826525,0.002874670883,0.014181128062249426
Kruk & Bergman (2013),143,Target,performance,3,199877,0.0150092306768662,160,5536628,0.028898455883256,0,66112,0.0,9,3826525,0.00235200345,0.01156492250253055
Kruk & Bergman (2013),144,Input,sun,155,199877,0.7754769183047574,1249,5536628,0.2255885712386673,10,66112,0.1512584704743465,596,3826525,0.1557548951,0.32701971377944283
Kruk & Bergman (2013),144,Target,sunny,23,199877,0.1150707685226414,147,5536628,0.0265504563427414,0,66112,0.0,110,3826525,0.02874670883,0.0425919834238457
Kruk & Bergman (2013),145,Input,car,105,199877,0.5253230736903195,1972,5536628,0.3561734687611304,19,66112,0.2873910939012585,3681,3826525,0.9619694109,0.532714261813177
Kruk & Bergman (2013),145,Target,cars,61,199877,0.3051876904296142,406,5536628,0.0733298318037621,11,66112,0.1663843175217812,575,3826525,0.1502668871,0.17379218171378938
Kruk & Bergman (2013),146,Input,ask,44,199877,0.2201353832607053,1962,5536628,0.3543673152684269,49,66112,0.7411665053242982,1201,3826525,0.3138617937,0.4073827493883576
Kruk & Bergman (2013),146,Target,asked,251,199877,1.2557722999644785,4658,5536628,0.8413062969012908,18,66112,0.2722652468538238,557,3826525,0.1455628802,0.6287266809798981
Kruk & Bergman (2013),147,Input,warm,70,199877,0.350215382460213,1030,5536628,0.1860338097484606,6,66112,0.0907550822846079,476,3826525,0.1243948491,0.18784978089832038
